Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Year,Month,Weekday,Profit,Profit_Margin_Percent,Discount_Amount,Sales_Performance_Category
1008,,David,South,4432.85,40,Clothing,2687.49,3001.56,Returning,0.26,Bank Transfer,Online,South-David,,,,12562.8,283.4,31216.22,Medium Sales
1007,,Eve,East,2426.24,16,Furniture,4310.31,4633.1,New,0.28,Credit Card,Retail,East-Eve,,,,5164.64,212.87,20756.29,Low Sales
1067,2023-08-03,Bob,East,7078.22,28,Electronics,3489.85,3842.55,New,0.03,Bank Transfer,Online,East-Bob,2023.0,Aug,Thursday,9875.6,139.52,3227.74,High Sales
1017,,Charlie,North,8189.57,16,Furniture,102.23,167.12,New,0.04,Credit Card,Retail,North-Charlie,,,,1038.24,12.68,106.96,High Sales
1033,2023-07-04,Bob,East,5509.66,4,Food,2000.75,2426.99,Returning,0.17,Bank Transfer,Online,East-Bob,2023.0,Jul,Tuesday,1704.96,30.94,1650.35,Medium Sales
1048,2023-02-04,David,South,9673.65,45,Electronics,4262.21,4533.31,Returning,0.27,Credit Card,Online,South-David,2023.0,Feb,Saturday,12199.5,126.11,55079.72,High Sales
1076,,Bob,North,611.52,26,Electronics,1762.0,2002.95,Returning,0.29,Credit Card,Retail,North-Bob,,,,6264.7,1024.45,15102.24,Low Sales
1059,,Alice,North,5097.48,28,Electronics,224.32,715.06,Returning,0.01,Credit Card,Online,North-Alice,,,,13740.72,269.56,200.22,Medium Sales
1086,2023-06-04,Charlie,West,7212.69,32,Electronics,3743.59,4116.38,Returning,0.11,Cash,Online,West-Charlie,2023.0,Jun,Sunday,11929.28,165.39,14489.66,High Sales
1022,,Bob,West,8640.14,45,Furniture,4020.09,4087.91,Returning,0.06,Bank Transfer,Online,West-Bob,,,,3051.9,35.32,11037.36,High Sales
1030,,David,East,1874.63,2,Clothing,844.94,1225.64,Returning,0.23,Credit Card,Online,East-David,,,,761.4,40.62,563.79,Low Sales
1038,,David,West,8020.03,31,Clothing,2709.84,2766.51,New,0.19,Cash,Retail,West-David,,,,1756.77,21.9,16294.74,High Sales
1051,,Bob,West,5571.8,3,Food,1000.18,1023.64,Returning,0.04,Credit Card,Online,West-Bob,,,,70.38,1.26,122.84,Medium Sales
1054,,David,West,4025.88,8,Clothing,3610.21,3817.99,Returning,0.15,Cash,Retail,West-David,,,,1662.24,41.29,4581.59,Medium Sales
1008,,Eve,North,1403.98,24,Clothing,1394.17,1891.02,New,0.21,Credit Card,Online,North-Eve,,,,11924.4,849.33,9530.74,Low Sales
1027,2023-01-07,Eve,North,8666.43,15,Clothing,1615.26,1710.95,New,0.23,Credit Card,Retail,North-Eve,2023.0,Jan,Saturday,1435.35,16.56,5902.78,High Sales
1027,2023-11-08,Eve,North,1657.0,43,Clothing,4232.61,4572.21,New,0.01,Cash,Retail,North-Eve,2023.0,Nov,Wednesday,14602.8,881.28,1966.05,Low Sales
1098,2023-07-11,Alice,West,3166.9,31,Food,2407.8,2502.76,Returning,0.27,Cash,Retail,West-Alice,2023.0,Jul,Tuesday,2943.76,92.95,20948.1,Low Sales
1021,2023-07-01,Bob,North,2971.45,9,Furniture,3365.28,3730.43,New,0.17,Bank Transfer,Online,North-Bob,2023.0,Jul,Saturday,3286.35,110.6,5707.56,Low Sales
1030,,Alice,West,8727.0,39,Electronics,2041.75,2299.37,Returning,0.24,Bank Transfer,Retail,West-Alice,,,,10047.18,115.13,21522.1,High Sales
1097,,David,North,6759.76,45,Clothing,1525.13,1868.32,Returning,0.24,Cash,Retail,North-David,,,,15443.55,228.46,20177.86,High Sales
1028,2023-10-06,Alice,North,7987.15,2,Furniture,3146.12,3255.53,Returning,0.06,Bank Transfer,Online,North-Alice,2023.0,Oct,Friday,218.82,2.74,390.66,High Sales
1064,,David,South,2579.63,8,Clothing,816.54,1191.9,New,0.03,Cash,Retail,South-David,,,,3002.88,116.41,286.06,Low Sales
1097,,David,East,6286.25,7,Clothing,1896.35,2394.2,New,0.22,Bank Transfer,Online,East-David,,,,3484.95,55.44,3687.07,Medium Sales
1069,,Charlie,West,5760.29,44,Electronics,1084.73,1420.9,Returning,0.05,Credit Card,Online,West-Charlie,,,,14791.48,256.78,3125.98,Medium Sales
1061,,Eve,South,8345.02,39,Electronics,3494.19,3746.0,Returning,0.25,Bank Transfer,Retail,South-Eve,,,,9820.59,117.68,36523.5,High Sales
1048,2023-05-02,David,North,9070.26,42,Electronics,4723.83,5186.19,Returning,0.22,Credit Card,Online,North-David,2023.0,May,Tuesday,19419.12,214.1,47920.4,High Sales
1019,2023-12-10,Charlie,West,220.35,16,Clothing,4977.78,4995.55,New,0.25,Credit Card,Online,West-Charlie,2023.0,Dec,Sunday,284.32,129.03,19982.2,Low Sales
1004,2023-07-07,Eve,North,6772.8,35,Clothing,2278.87,2646.53,Returning,0.09,Bank Transfer,Online,North-Eve,2023.0,Jul,Friday,12868.1,190.0,8336.57,High Sales
1035,,David,East,613.17,30,Clothing,1300.03,1745.52,New,0.09,Cash,Retail,East-David,,,,13364.7,2179.61,4712.9,Low Sales
1064,2023-02-01,David,South,5533.7,10,Electronics,2242.01,2282.23,Returning,0.2,Credit Card,Online,South-David,2023.0,Feb,Wednesday,402.2,7.27,4564.46,Medium Sales
1049,,Alice,East,2947.56,38,Food,4243.98,4474.509999999999,New,0.01,Credit Card,Online,East-Alice,,,,8760.14,297.2,1700.31,Low Sales
1017,,Alice,South,3137.09,18,Furniture,1069.73,1180.04,Returning,0.22,Bank Transfer,Online,South-Alice,,,,1985.58,63.29,4672.96,Low Sales
1044,2023-11-01,Eve,North,3594.29,5,Food,4762.87,5050.46,New,0.25,Cash,Retail,North-Eve,2023.0,Nov,Wednesday,1437.95,40.01,6313.08,Medium Sales
1092,,David,East,6250.8,29,Clothing,1742.24,2070.52,New,0.12,Cash,Online,East-David,,,,9520.12,152.3,7205.41,Medium Sales
1030,,Bob,East,3407.09,39,Clothing,4929.73,5088.02,New,0.23,Bank Transfer,Retail,East-Bob,,,,6173.31,181.19,45639.54,Medium Sales
1093,,Alice,North,7353.72,34,Food,4201.11,4436.5,New,0.05,Cash,Online,North-Alice,,,,8003.26,108.83,7542.05,High Sales
1046,,Eve,East,4104.82,43,Clothing,4052.42,4199.3,New,0.1,Bank Transfer,Retail,East-Eve,,,,6315.84,153.86,18056.99,Medium Sales
1006,,David,West,776.7,45,Furniture,1623.63,1814.63,New,0.29,Bank Transfer,Retail,West-David,,,,8595.0,1106.6,23680.92,Low Sales
1099,,David,South,7859.22,23,Clothing,93.45,181.62,Returning,0.3,Bank Transfer,Retail,South-David,,,,2027.91,25.8,1253.18,High Sales
1037,,Bob,South,2929.01,5,Furniture,1941.56,2385.48,Returning,0.15,Credit Card,Online,South-Bob,,,,2219.6,75.78,1789.11,Low Sales
1024,2023-10-08,Eve,South,4384.39,30,Food,1543.96,1558.87,Returning,0.28,Credit Card,Online,South-Eve,2023.0,Oct,Sunday,447.3,10.2,13094.51,Medium Sales
1093,,David,West,6885.89,6,Food,235.12,677.5,Returning,0.16,Credit Card,Online,West-David,,,,2654.28,38.55,650.4,High Sales
1046,,Alice,South,3391.32,46,Clothing,2551.56,2841.68,New,0.09,Bank Transfer,Retail,South-Alice,,,,13345.52,393.52,11764.56,Medium Sales
1053,,Bob,North,660.2,44,Furniture,2045.0,2217.51,Returning,0.08,Credit Card,Online,North-Bob,,,,7590.44,1149.72,7805.64,Low Sales
1095,2023-08-12,Eve,East,3801.82,4,Clothing,3191.05,3555.3500000000004,New,0.28,Credit Card,Online,East-Eve,2023.0,Aug,Saturday,1457.2,38.33,3981.99,Medium Sales
1099,,Bob,West,9450.04,29,Electronics,3124.87,3383.67,New,0.05,Credit Card,Retail,West-Bob,,,,7505.2,79.42,4906.32,High Sales
1060,2023-07-10,Alice,South,6453.17,23,Electronics,647.7,902.26,New,0.17,Bank Transfer,Online,South-Alice,2023.0,Jul,Monday,5854.88,90.73,3527.84,Medium Sales
1097,,Eve,North,6747.64,6,Electronics,4885.98,4949.95,Returning,0.17,Bank Transfer,Online,North-Eve,,,,383.82,5.69,5048.95,High Sales
1063,,Bob,East,6359.59,32,Electronics,975.31,1176.17,New,0.22,Bank Transfer,Retail,East-Bob,,,,6427.52,101.07,8280.24,Medium Sales
1085,2023-07-06,Charlie,East,2070.02,42,Clothing,2254.11,2382.23,Returning,0.15,Credit Card,Retail,East-Charlie,2023.0,Jul,Thursday,5381.04,259.95,15008.05,Low Sales
1032,,Alice,West,4241.51,18,Electronics,2466.18,2483.87,Returning,0.08,Cash,Online,West-Alice,,,,318.42,7.51,3576.77,Medium Sales
1087,,Alice,West,7534.3,15,Furniture,4074.66,4261.11,Returning,0.05,Credit Card,Retail,West-Alice,,,,2796.75,37.12,3195.83,High Sales
1033,2023-03-08,Alice,West,1103.59,40,Food,541.19,595.2,Returning,0.19,Credit Card,Online,West-Alice,2023.0,Mar,Wednesday,2160.4,195.76,4523.52,Low Sales
1067,2023-08-05,Charlie,North,2850.74,32,Food,2171.79,2307.64,Returning,0.22,Bank Transfer,Online,North-Charlie,2023.0,Aug,Saturday,4347.2,152.49,16245.79,Low Sales
1018,2023-12-08,Charlie,North,2835.56,9,Electronics,3161.09,3216.42,New,0.17,Bank Transfer,Online,North-Charlie,2023.0,Dec,Friday,497.97,17.56,4921.12,Low Sales
1025,,David,West,4376.99,37,Electronics,1115.02,1174.48,New,0.22,Credit Card,Online,West-David,,,,2200.02,50.26,9560.27,Medium Sales
1095,,Bob,South,9805.65,10,Electronics,3155.97,3263.49,Returning,0.04,Credit Card,Online,South-Bob,,,,1075.2,10.97,1305.4,High Sales
1054,,David,East,768.28,20,Clothing,4622.14,5122.070000000001,New,0.26,Cash,Retail,East-David,,,,9998.6,1301.43,26634.76,Low Sales
1058,,Bob,East,5235.14,6,Food,4987.71,4998.78,Returning,0.17,Cash,Retail,East-Bob,,,,66.42,1.27,5098.76,Medium Sales
1067,2023-09-01,Charlie,North,1875.71,48,Electronics,210.63,533.5799999999999,New,0.04,Bank Transfer,Online,North-Charlie,2023.0,Sep,Friday,15501.6,826.44,1024.47,Low Sales
1046,2023-09-02,Charlie,East,9709.7,3,Furniture,1216.16,1295.37,New,0.14,Cash,Retail,East-Charlie,2023.0,Sep,Saturday,237.63,2.45,544.06,High Sales
1024,,David,South,1221.7,42,Electronics,1586.02,2047.13,New,0.25,Cash,Retail,South-David,,,,19366.62,1585.22,21494.86,Low Sales
1032,2023-08-10,Eve,East,4095.65,11,Food,2025.67,2081.55,New,0.27,Bank Transfer,Online,East-Eve,2023.0,Aug,Thursday,614.68,15.01,6182.2,Medium Sales
1047,,David,North,7405.06,43,Electronics,1249.17,1727.15,New,0.08,Cash,Retail,North-David,,,,20553.14,277.56,5941.4,High Sales
1086,,Bob,North,7075.09,17,Food,1057.27,1366.62,New,0.21,Credit Card,Retail,North-Bob,,,,5258.95,74.33,4878.83,High Sales
1023,2023-03-09,David,South,4285.01,32,Electronics,4775.04,4785.66,New,0.03,Cash,Online,South-David,2023.0,Mar,Thursday,339.84,7.93,4594.23,Medium Sales
1066,2023-05-10,Alice,South,3530.59,4,Furniture,4596.68,5044.740000000001,New,0.01,Bank Transfer,Online,South-Alice,2023.0,May,Wednesday,1792.24,50.76,201.79,Medium Sales
1027,,Bob,East,4036.36,4,Electronics,282.61,548.25,New,0.17,Credit Card,Online,East-Bob,,,,1062.56,26.32,372.81,Medium Sales
1002,2023-04-01,Bob,East,2716.34,17,Furniture,1727.12,1865.83,New,0.21,Cash,Online,East-Bob,2023.0,Apr,Saturday,2358.07,86.81,6661.01,Low Sales
1090,2023-03-06,Eve,North,2132.8,41,Furniture,2055.49,2441.46,New,0.24,Credit Card,Online,North-Eve,2023.0,Mar,Monday,15824.77,741.97,24023.97,Low Sales
1017,,Charlie,South,4882.09,19,Electronics,1233.12,1697.1899999999998,New,0.1,Credit Card,Online,South-Charlie,,,,8817.33,180.61,3224.66,Medium Sales
1033,,Bob,South,2758.48,5,Furniture,3162.92,3409.9300000000003,New,0.0,Cash,Online,South-Bob,,,,1235.05,44.77,0.0,Low Sales
1009,2023-08-04,Charlie,South,2945.87,32,Clothing,3219.88,3384.5,Returning,0.14,Cash,Retail,South-Charlie,2023.0,Aug,Friday,5267.84,178.82,15162.56,Low Sales
1043,2023-03-08,David,East,6601.89,22,Electronics,4260.0,4656.58,New,0.0,Bank Transfer,Online,East-David,2023.0,Mar,Wednesday,8724.76,132.16,0.0,Medium Sales
1048,,Alice,South,9688.52,6,Electronics,3717.3,4061.37,New,0.03,Bank Transfer,Retail,South-Alice,,,,2064.42,21.31,731.05,High Sales
1039,,Eve,North,6076.01,35,Furniture,2735.74,3181.23,New,0.1,Credit Card,Retail,North-Eve,,,,15592.15,256.62,11134.3,Medium Sales
1093,,Charlie,North,862.1,22,Furniture,3285.25,3634.58,New,0.13,Bank Transfer,Online,North-Charlie,,,,7685.26,891.46,10394.9,Low Sales
1042,,Bob,East,848.28,1,Electronics,1406.24,1535.57,New,0.08,Credit Card,Retail,East-Bob,,,,129.33,15.25,122.85,Low Sales
1026,2023-08-05,Charlie,West,9519.09,20,Clothing,2985.63,3452.1400000000003,New,0.17,Credit Card,Retail,West-Charlie,2023.0,Aug,Saturday,9330.2,98.02,11737.28,High Sales
1099,2023-07-12,Bob,East,3043.18,22,Furniture,2471.67,2533.04,Returning,0.02,Bank Transfer,Retail,East-Bob,2023.0,Jul,Wednesday,1350.14,44.37,1114.54,Low Sales
1050,2023-11-02,Charlie,West,1011.46,48,Furniture,710.06,851.3499999999999,Returning,0.04,Bank Transfer,Online,West-Charlie,2023.0,Nov,Thursday,6781.92,670.51,1634.59,Low Sales
1025,,Bob,South,6030.54,11,Food,1250.59,1515.4899999999998,Returning,0.21,Bank Transfer,Retail,South-Bob,,,,2913.9,48.32,3500.78,Medium Sales
1024,2023-10-02,David,East,6274.12,13,Clothing,1493.88,1781.09,New,0.04,Cash,Retail,East-David,2023.0,Oct,Monday,3733.73,59.51,926.17,Medium Sales
1013,2023-03-02,Bob,North,6520.2,42,Clothing,4625.33,4642.83,New,0.19,Credit Card,Online,North-Bob,2023.0,Mar,Thursday,735.0,11.27,37049.78,Medium Sales
1060,,Bob,South,2747.28,3,Electronics,1190.41,1582.89,New,0.02,Credit Card,Retail,South-Bob,,,,1177.44,42.86,94.97,Low Sales
1007,,Alice,North,249.6,9,Clothing,1481.76,1668.95,Returning,0.12,Credit Card,Retail,North-Alice,,,,1684.71,674.96,1802.47,Low Sales
1057,2023-02-06,Bob,South,9653.65,12,Electronics,1878.3,2087.45,New,0.05,Bank Transfer,Retail,South-Bob,2023.0,Feb,Monday,2509.8,26.0,1252.47,High Sales
1036,,Alice,East,2583.84,23,Food,3335.53,3742.12,New,0.03,Bank Transfer,Retail,East-Alice,,,,9351.57,361.93,2582.06,Low Sales
1045,,Eve,West,6792.66,14,Clothing,635.28,831.13,Returning,0.17,Bank Transfer,Retail,West-Eve,,,,2741.9,40.37,1978.09,High Sales
1020,,Alice,South,7095.64,33,Furniture,4772.03,4805.17,Returning,0.28,Bank Transfer,Online,South-Alice,,,,1093.62,15.41,44399.77,High Sales
1065,,David,West,6139.07,18,Food,4334.58,4431.04,New,0.02,Bank Transfer,Retail,West-David,,,,1736.28,28.28,1595.17,Medium Sales
1008,2023-08-12,Alice,South,3197.78,49,Electronics,2907.22,3385.61,New,0.13,Cash,Online,South-Alice,2023.0,Aug,Saturday,23441.11,733.04,21566.34,Low Sales
1016,,Eve,North,2783.85,41,Food,3386.49,3430.99,New,0.21,Bank Transfer,Retail,North-Eve,,,,1824.5,65.54,29540.82,Low Sales
1014,2023-09-11,David,North,6016.92,9,Electronics,132.47,316.39,New,0.14,Credit Card,Online,North-David,2023.0,Sep,Monday,1655.28,27.51,398.65,Medium Sales
1076,,Charlie,South,8674.35,23,Food,1727.78,1984.34,Returning,0.24,Bank Transfer,Online,South-Charlie,,,,5900.88,68.03,10953.56,High Sales
1087,,Charlie,West,9472.66,10,Electronics,3988.52,4240.23,New,0.05,Credit Card,Online,West-Charlie,,,,2517.1,26.57,2120.11,High Sales
1015,2023-07-08,Alice,East,1148.47,19,Clothing,433.54,445.48,New,0.29,Bank Transfer,Retail,East-Alice,2023.0,Jul,Saturday,226.86,19.75,2454.59,Low Sales
1092,,Alice,East,1632.8,47,Furniture,1447.45,1703.02,Returning,0.12,Bank Transfer,Retail,East-Alice,,,,12011.79,735.66,9605.03,Low Sales
1098,2023-08-04,Eve,North,9452.89,5,Electronics,2947.22,3145.27,New,0.1,Credit Card,Retail,North-Eve,2023.0,Aug,Friday,990.25,10.48,1572.64,High Sales
1066,,Eve,East,7391.7,47,Food,1319.24,1805.56,New,0.26,Credit Card,Retail,East-Eve,,,,22857.04,309.23,22063.94,High Sales
1032,,Bob,North,8841.64,23,Electronics,4673.19,4761.179999999999,Returning,0.17,Credit Card,Retail,North-Bob,,,,2023.77,22.89,18616.21,High Sales
1087,2023-05-11,Eve,East,2106.06,30,Electronics,698.74,882.28,Returning,0.15,Credit Card,Online,East-Eve,2023.0,May,Thursday,5506.2,261.45,3970.26,Low Sales
1063,,Bob,South,5917.1,25,Electronics,3997.1,4212.65,New,0.22,Cash,Online,South-Bob,,,,5388.75,91.07,23169.57,Medium Sales
1086,2023-09-07,David,North,7041.28,28,Food,2564.35,2765.79,Returning,0.17,Credit Card,Online,North-David,2023.0,Sep,Thursday,5640.32,80.1,13165.16,High Sales
1051,2023-02-05,Alice,North,6833.11,34,Furniture,3764.14,4100.4,Returning,0.05,Bank Transfer,Retail,North-Alice,2023.0,Feb,Sunday,11432.84,167.32,6970.68,High Sales
1025,,David,South,4140.7,45,Clothing,1588.04,1703.64,New,0.2,Bank Transfer,Retail,South-David,,,,5202.0,125.63,15332.76,Medium Sales
1058,2023-05-03,Eve,North,252.41,48,Furniture,2596.72,2715.05,Returning,0.04,Cash,Online,North-Eve,2023.0,May,Wednesday,5679.84,2250.24,5212.9,Low Sales
1063,2023-10-05,David,East,5870.97,47,Electronics,4291.33,4658.64,New,0.24,Credit Card,Retail,East-David,2023.0,Oct,Thursday,17263.57,294.05,52549.46,Medium Sales
1062,2023-06-11,David,East,2605.71,25,Food,2361.05,2616.19,New,0.3,Bank Transfer,Retail,East-David,2023.0,Jun,Sunday,6378.5,244.79,19621.42,Low Sales
1022,,David,North,4557.52,10,Furniture,1830.61,2044.04,New,0.11,Cash,Online,North-David,,,,2134.3,46.83,2248.44,Medium Sales
1058,2023-12-07,Eve,East,9580.05,14,Electronics,2703.97,2796.88,New,0.13,Bank Transfer,Online,East-Eve,2023.0,Dec,Thursday,1300.74,13.58,5090.32,High Sales
1058,2023-03-11,David,West,4050.45,42,Clothing,3600.95,3702.84,Returning,0.01,Cash,Retail,West-David,2023.0,Mar,Saturday,4279.38,105.65,1555.19,Medium Sales
1086,,Bob,North,8414.04,46,Clothing,2245.64,2260.81,New,0.0,Cash,Retail,North-Bob,,,,697.82,8.29,0.0,High Sales
1049,,Eve,South,1966.55,30,Clothing,4697.44,4752.24,New,0.28,Credit Card,Online,South-Eve,,,,1644.0,83.6,39918.82,Low Sales
1052,2023-09-10,David,West,6757.36,41,Electronics,1509.98,1792.83,New,0.04,Cash,Retail,West-David,2023.0,Sep,Sunday,11596.85,171.62,2940.24,High Sales
1042,,Eve,North,9772.37,25,Food,2403.54,2850.56,New,0.13,Bank Transfer,Online,North-Eve,,,,11175.5,114.36,9264.32,High Sales
1070,,Charlie,South,1108.74,14,Furniture,3796.79,3947.5,Returning,0.24,Bank Transfer,Online,South-Charlie,,,,2109.94,190.3,13263.6,Low Sales
1015,,Bob,East,182.37,35,Clothing,3461.15,3631.75,Returning,0.27,Credit Card,Online,East-Bob,,,,5971.0,3274.11,34320.04,Low Sales
1054,,David,South,4392.47,48,Electronics,4325.02,4391.67,Returning,0.16,Credit Card,Retail,South-David,,,,3199.2,72.83,33728.03,Medium Sales
1060,2023-11-01,Charlie,West,1016.99,34,Electronics,4984.21,5184.64,New,0.17,Cash,Online,West-Charlie,2023.0,Nov,Wednesday,6814.62,670.08,29967.22,Low Sales
1097,,Charlie,East,7509.01,10,Furniture,2162.95,2191.19,Returning,0.2,Credit Card,Online,East-Charlie,,,,282.4,3.76,4382.38,High Sales
1008,,Eve,North,9154.03,35,Clothing,600.2,1059.8200000000002,Returning,0.29,Bank Transfer,Retail,North-Eve,,,,16086.7,175.73,10757.17,High Sales
1053,2023-06-07,Charlie,East,4396.81,11,Electronics,200.56,540.38,New,0.18,Bank Transfer,Online,East-Charlie,2023.0,Jun,Wednesday,3738.02,85.02,1069.95,Medium Sales
1060,,Bob,North,2661.25,11,Furniture,3648.04,4143.51,Returning,0.17,Credit Card,Retail,North-Bob,,,,5450.17,204.8,7748.36,Low Sales
1005,,Bob,North,4400.59,21,Food,4376.37,4818.95,New,0.0,Credit Card,Retail,North-Bob,,,,9294.18,211.2,0.0,Medium Sales
1068,,Alice,South,7262.13,21,Food,1142.53,1384.3,Returning,0.02,Credit Card,Retail,South-Alice,,,,5077.17,69.91,581.41,High Sales
1006,2023-06-11,Bob,South,189.64,22,Food,834.32,1098.97,Returning,0.17,Cash,Online,South-Bob,2023.0,Jun,Sunday,5822.3,3070.19,4110.15,Low Sales
1096,2023-08-04,Charlie,South,5935.59,45,Clothing,357.92,461.3,Returning,0.28,Cash,Online,South-Charlie,2023.0,Aug,Friday,4652.1,78.38,5812.38,Medium Sales
1094,,Bob,West,6171.59,7,Furniture,4122.38,4358.78,Returning,0.26,Bank Transfer,Retail,West-Bob,,,,1654.8,26.81,7932.98,Medium Sales
1047,,Eve,West,6413.11,17,Furniture,1591.34,2043.82,New,0.29,Cash,Retail,West-Eve,,,,7692.16,119.94,10076.03,Medium Sales
1099,2023-01-06,Alice,South,2496.02,2,Electronics,2038.4,2073.32,New,0.16,Cash,Retail,South-Alice,2023.0,Jan,Friday,69.84,2.8,663.46,Low Sales
1055,2023-03-09,Charlie,West,7169.12,12,Electronics,2538.61,2971.75,Returning,0.24,Cash,Online,West-Charlie,2023.0,Mar,Thursday,5197.68,72.5,8558.64,High Sales
1040,2023-10-03,Alice,East,1004.78,42,Electronics,4205.29,4382.35,New,0.25,Cash,Retail,East-Alice,2023.0,Oct,Tuesday,7436.52,740.11,46014.68,Low Sales
1052,2023-08-11,Charlie,East,2072.78,18,Furniture,3271.62,3722.38,Returning,0.19,Bank Transfer,Retail,East-Charlie,2023.0,Aug,Friday,8113.68,391.44,12730.54,Low Sales
1016,,Eve,West,8786.95,11,Electronics,3094.57,3565.6000000000004,Returning,0.1,Credit Card,Retail,West-Eve,,,,5181.33,58.97,3922.16,High Sales
1013,2023-07-09,Alice,West,7413.36,16,Furniture,919.58,1258.3000000000002,Returning,0.14,Bank Transfer,Online,West-Alice,2023.0,Jul,Sunday,5419.52,73.1,2818.59,High Sales
1030,2023-05-02,David,East,236.08,49,Furniture,2590.29,2925.86,Returning,0.26,Cash,Retail,East-David,2023.0,May,Tuesday,16442.93,6964.98,37275.46,Low Sales
1019,,Charlie,North,2558.92,18,Food,3591.14,3822.99,Returning,0.09,Credit Card,Online,North-Charlie,,,,4173.3,163.09,6193.24,Low Sales
1017,,David,East,2222.62,35,Electronics,4867.64,5287.05,Returning,0.28,Credit Card,Online,East-David,,,,14679.35,660.45,51813.09,Low Sales
1063,,Alice,East,2780.98,26,Food,1046.96,1528.15,New,0.07,Credit Card,Retail,East-Alice,,,,12510.94,449.88,2781.23,Low Sales
1019,2023-01-09,David,West,2550.84,16,Clothing,97.24,487.03,New,0.22,Bank Transfer,Retail,West-David,2023.0,Jan,Monday,6236.64,244.49,1714.35,Low Sales
1092,2023-03-12,David,East,719.01,6,Clothing,422.74,737.49,Returning,0.19,Credit Card,Retail,East-David,2023.0,Mar,Sunday,1888.5,262.65,840.74,Low Sales
1058,,Alice,West,4643.51,44,Clothing,1910.47,2217.8,New,0.22,Bank Transfer,Online,West-Alice,,,,13522.52,291.21,21468.3,Medium Sales
1055,,Eve,West,7354.06,43,Furniture,4111.7,4537.94,Returning,0.13,Bank Transfer,Online,West-Eve,,,,18328.32,249.23,25367.08,High Sales
1090,2023-03-06,David,South,6106.64,47,Furniture,85.35,360.54,New,0.28,Cash,Online,South-David,2023.0,Mar,Monday,12933.93,211.8,4744.71,Medium Sales
1090,,David,East,6761.43,47,Furniture,2310.82,2714.71,New,0.19,Cash,Retail,East-David,,,,18982.83,280.75,24242.36,High Sales
1062,,Eve,North,903.38,48,Electronics,1679.69,1939.04,New,0.09,Credit Card,Online,North-Eve,,,,12448.8,1378.02,8376.65,Low Sales
1023,,David,South,9519.76,42,Food,309.78,350.38,Returning,0.19,Credit Card,Retail,South-David,,,,1705.2,17.91,2796.03,High Sales
1009,,David,West,8401.07,12,Furniture,2278.67,2476.8,New,0.09,Cash,Retail,West-David,,,,2377.56,28.3,2674.94,High Sales
1012,2023-09-05,David,West,8070.39,13,Food,1311.01,1538.79,Returning,0.09,Bank Transfer,Retail,West-David,2023.0,Sep,Tuesday,2961.14,36.69,1800.38,High Sales
1001,2023-05-08,Bob,North,8247.54,4,Food,1791.83,1871.22,Returning,0.12,Bank Transfer,Online,North-Bob,2023.0,May,Monday,317.56,3.85,898.19,High Sales
1058,2023-02-03,Eve,West,9333.83,39,Food,3542.8,3603.02,Returning,0.26,Cash,Online,West-Eve,2023.0,Feb,Friday,2348.58,25.16,36534.62,High Sales
1001,,David,East,5488.11,2,Electronics,2631.68,2904.06,New,0.15,Bank Transfer,Online,East-David,,,,544.76,9.93,871.22,Medium Sales
1034,2023-11-02,Eve,South,2082.79,26,Electronics,667.0,718.72,New,0.2,Cash,Retail,South-Eve,2023.0,Nov,Thursday,1344.72,64.56,3737.34,Low Sales
1096,,Charlie,West,6206.16,27,Clothing,4809.0,4967.44,New,0.12,Cash,Online,West-Charlie,,,,4277.88,68.93,16094.51,Medium Sales
1048,2023-08-02,Charlie,West,7454.53,27,Clothing,3197.76,3572.61,Returning,0.08,Credit Card,Online,West-Charlie,2023.0,Aug,Wednesday,10120.95,135.77,7716.84,High Sales
1089,,David,North,7405.38,15,Food,3841.05,4323.62,Returning,0.29,Credit Card,Retail,North-David,,,,7238.55,97.75,18807.75,High Sales
1001,2023-11-05,Eve,East,5262.35,8,Clothing,442.11,803.87,New,0.18,Cash,Retail,East-Eve,2023.0,Nov,Sunday,2894.08,55.0,1157.57,Medium Sales
1016,,Eve,West,777.74,7,Food,282.94,779.3299999999999,Returning,0.28,Credit Card,Online,West-Eve,,,,3474.73,446.77,1527.49,Low Sales
1061,,Eve,North,3774.02,47,Electronics,146.27,498.46,New,0.06,Cash,Retail,North-Eve,,,,16552.93,438.6,1405.66,Medium Sales
1064,,Bob,West,9215.59,46,Electronics,984.53,1138.49,New,0.04,Bank Transfer,Online,West-Bob,,,,7082.16,76.85,2094.82,High Sales
1063,2023-12-04,Charlie,North,5886.04,40,Electronics,2101.32,2440.63,New,0.26,Bank Transfer,Retail,North-Charlie,2023.0,Dec,Monday,13572.4,230.59,25382.55,Medium Sales
1069,,Eve,North,5429.49,12,Furniture,4682.34,5036.400000000001,New,0.2,Bank Transfer,Retail,North-Eve,,,,4248.72,78.25,12087.36,Medium Sales
1022,2023-12-01,Eve,East,2761.65,13,Food,2312.45,2504.6,Returning,0.06,Bank Transfer,Online,East-Eve,2023.0,Dec,Friday,2497.95,90.45,1953.59,Low Sales
1093,2023-02-10,Bob,West,3747.64,43,Electronics,1486.76,1505.44,New,0.08,Cash,Retail,West-Bob,2023.0,Feb,Friday,803.24,21.43,5178.71,Medium Sales
